WP4,campaign,temp_beta,pu
3869,2,0.111147177160939,203869
3507,3,0.151673455973907,303507
3838,3,0.098461069529618,303838
3839,3,0.104452132260771,303839
3840,3,0.104452132260771,303840
3868,3,0.0887546923522876,303868
3841,3,0.105445070773174,303841
3842,3,0.102986524933987,303842
3843,3,0.106409764067368,303843
3844,3,0.102727106326219,303844
3855,3,0.0843849244518589,303855
3856,3,0.0657860772732522,303856
3857,3,0.0950167763846417,303857
3845,3,0.0703232169298946,303845
3846,3,0.0703232169298946,303846
3854,3,0.0864734157877235,303854
3847,3,0.087330342206702,303847
3853,3,0.124310159134506,303853
3848,3,0.0613540458515529,303848
3849,3,0.0613540458515529,303849
3850,3,0.0613540458515529,303850
3851,3,0.0740223068390164,303851
3852,3,0.0749450928027779,303852
3858,3,0.113344311713027,303858
3865,3,0.0755134213703674,303865
3859,3,0.114857057071827,303859
3860,3,0.110380041534866,303860
3863,3,0.107989361220401,303863
3861,3,0.111606820786365,303861
3862,3,0.111606820786365,303862
3864,3,0.0804027278782969,303864
3866,3,0.110568887592899,303866
3867,3,0.0919061750269354,303867
3880,3,0.0656761928408682,303880
3870,3,0.111147177160939,303870
3871,3,0.111147177160939,303871
3872,3,0.0976674259867416,303872
3878,3,0.10154828119167,303878
3873,3,0.0980517210500111,303873
3874,3,0.0924223607721491,303874
3875,3,0.0924223607721491,303875
3876,3,0.0846905891532481,303876
3877,3,0.0846905891532481,303877
3879,3,0.102317576176844,303879
3508,3,0.135729599924623,303508
3509,3,0.135729599924623,303509
3836,3,0.0764877071814715,303836
3837,3,0.0764877071814715,303837
3510,3,0.136077675890585,303510
3835,3,0.0795808129494071,303835
3511,3,0.133070751122442,303511
3512,3,0.133070751122442,303512
3513,3,0.120789890580532,303513
3822,3,0.0652665180002956,303822
3514,3,0.134688847008974,303514
3515,3,0.135528027009094,303515
3819,3,0.0698074736233595,303819
3820,3,0.0698074736233595,303820
3516,3,0.125523787418513,303516
3818,3,0.0638674050546641,303818
3517,3,0.113134146846215,303517
3518,3,0.124445201822369,303518
3519,3,0.123814409265967,303519
3521,3,0.105923804074512,303521
3805,3,0.0796469372079375,303805
3522,3,0.112745555212079,303522
3523,3,0.0936352646793997,303523
3524,3,0.0936352646793997,303524
3771,3,0.0682975603806607,303771
3772,3,0.0682975603806607,303772
3773,3,0.0682975603806607,303773
3525,3,0.0932201759927011,303525
3763,3,0.0798865134793563,303763
3770,3,0.071763736020269,303770
3764,3,0.0722383665829128,303764
3767,3,0.0736002242661232,303767
3769,3,0.08547835134982,303769
3768,3,0.0767683475324442,303768
3765,3,0.171856218033496,303765
3766,3,0.102540643862697,303766
3526,3,0.0968913928027435,303526
3527,3,0.0976547258073062,303527
3737,3,0.0774144058170158,303737
3738,3,0.068597031058641,303738
3739,3,0.0676086700479832,303739
3751,3,0.0812594313123151,303751
3740,3,0.0689724718966412,303740
3749,3,0.0683185310883742,303749
3750,3,0.0682522802148609,303750
3741,3,0.0799436882906141,303741
3742,3,0.0899764080621689,303742
3743,3,0.0836506808195931,303743
3744,3,0.0999151790086033,303744
3745,3,0.0999151790086033,303745
3746,3,0.0701125172478324,303746
3747,3,0.0654504072357759,303747
3748,3,0.114117935941905,303748
3752,3,0.0648690108493026,303752
3761,3,0.0856369044591439,303761
3753,3,0.0647292867878234,303753
3754,3,0.0647292867878234,303754
3760,3,0.0764448142384597,303760
3755,3,0.0534720856806387,303755
3756,3,0.0573215183846216,303756
3757,3,0.0692466467013042,303757
3758,3,0.0601304980864107,303758
3759,3,0.0723843347177084,303759
3528,3,0.0923728562890109,303528
3736,3,0.0674452734381932,303736
3529,3,0.0941414429303401,303529
3530,3,0.0887178648634966,303530
3531,3,0.0903815248777961,303531
3733,3,0.0652612949238889,303733
3532,3,0.0853773907058895,303532
3730,3,0.0650142542770095,303730
3731,3,0.0650142542770095,303731
3533,3,0.0762952724827117,303533
3727,3,0.0690212229391363,303727
3729,3,0.0821441322076111,303729
3728,3,0.07986192244285,303728
3534,3,0.0762952724827117,303534
3535,3,0.0703780520294568,303535
3536,3,0.074593163248263,303536
3537,3,0.0696855344144408,303537
3708,3,0.0829017318497874,303708
3538,3,0.0690689426063836,303538
3539,3,0.0690689426063836,303539
3704,3,0.0965111937416949,303704
3707,3,0.0849873715796116,303707
3705,3,0.0825944892899947,303705
3706,3,0.0825944892899947,303706
3540,3,0.0648148758956948,303540
3541,3,0.0777671467601662,303541
3697,3,0.0695110776990429,303697
3698,3,0.0768686842635062,303698
3700,3,0.0696671572294812,303700
3699,3,0.0639988256796826,303699
3701,3,0.0728176426261824,303701
3542,3,0.0850768922443253,303542
3543,3,0.121376235089876,303543
3658,3,0.0976996285852263,303658
3662,3,0.0976996285852263,303662
3659,3,0.0905411880859608,303659
3660,3,0.0851020141447813,303660
3661,3,0.0651595574237084,303661
3544,3,0.111173445617167,303544
3545,3,0.12928277653356,303545
3546,3,0.0679125092073579,303546
3547,3,0.0943718226429897,303547
3548,3,0.107660014879014,303548
3549,3,0.105541789375576,303549
3550,3,0.132744019669267,303550
3551,3,0.0954241887622963,303551
3622,3,0.123483923330621,303622
3552,3,0.091442422796871,303552
3553,3,0.108058290422465,303553
3612,3,0.0681233472312443,303612
3616,3,0.0769441917107221,303616
3613,3,0.0789332291038508,303613
3615,3,0.0838131978954302,303615
3614,3,0.0643718324889377,303614
3554,3,0.102165600808527,303554
3555,3,0.112137741710868,303555
3602,3,0.0790799964922978,303602
3610,3,0.0799932098766979,303610
3603,3,0.139374235878917,303603
3609,3,0.0967192668318833,303609
3604,3,0.0983822512301613,303604
3608,3,0.0869682260758921,303608
3605,3,0.0821686881690671,303605
3607,3,0.0675499740718319,303607
3606,3,0.0843233581677544,303606
3556,3,0.06477095250245,303556
3557,3,0.136034259981848,303557
3558,3,0.109384599826239,303558
3559,3,0.0788295866128317,303559
3560,3,0.0768242014489041,303560
3561,3,0.0717878606537954,303561
3586,3,0.113415414214641,303586
3594,3,0.071766123894432,303594
3587,3,0.114247049102867,303587
3588,3,0.0709665872062433,303588
3592,3,0.0935315073052483,303592
3589,3,0.0696227356682392,303589
3590,3,0.0696227356682392,303590
3593,3,0.0666482632853957,303593
3562,3,0.044345123216091,303562
3583,3,0.0691363919739462,303583
3584,3,0.0683900715736417,303584
3585,3,0.0587888296611844,303585
3563,3,0.0466621232224879,303563
3564,3,0.0526297884131978,303564
3565,3,0.0458750706047557,303565
3566,3,0.0560342281933411,303566
3567,3,0.0444436774939734,303567
3568,3,0.0384255020000166,303568
3569,3,0.060597942516021,303569
3570,3,0.0848721087412317,303570
3571,3,0.0755570840258913,303571
3572,3,0.0550744429554048,303572
3573,3,0.0882102400936093,303573
3574,3,0.0795569625859075,303574
3580,3,0.0856180302088408,303580
3575,3,0.0458051769111564,303575
3579,3,0.0863601679436828,303579
3576,3,0.0759432528565312,303576
3578,3,0.0610621056013361,303578
3577,3,0.0813533379733582,303577
3581,3,0.0627734998878018,303581
3582,3,0.0796495467153536,303582
3595,3,0.068016381114788,303595
3596,3,0.0830639160104276,303596
3597,3,0.0621454339602981,303597
3598,3,0.0737221924269679,303598
3599,3,0.0952293814043933,303599
3600,3,0.06353391064944,303600
3601,3,0.0747480717687734,303601
3611,3,0.0601304980864107,303611
3617,3,0.10234593975487,303617
3621,3,0.0650901992378017,303621
3618,3,0.0806180200609843,303618
3620,3,0.0571849358348713,303620
3619,3,0.0874743727536848,303619
3623,3,0.0952948787956768,303623
3624,3,0.0970450139189596,303624
3625,3,0.0757403797364833,303625
3626,3,0.0912124760427605,303626
3627,3,0.0912124760427605,303627
3628,3,0.0904728402793141,303628
3629,3,0.0619953267153376,303629
3630,3,0.0946338029426158,303630
3631,3,0.0498865813246432,303631
3632,3,0.0601304980864107,303632
3633,3,0.087757313574918,303633
3634,3,0.087757313574918,303634
3638,3,0.0847670326652649,303638
3635,3,0.0924047124532457,303635
3636,3,0.0924047124532457,303636
3637,3,0.0713344190359445,303637
3639,3,0.0607363789040209,303639
3640,3,0.0668154670021394,303640
3652,3,0.087149646308057993,303652
3641,3,0.111936331665994,303641
3642,3,0.0580613863978269,303642
3650,3,0.0949096870804746,303650
3643,3,0.065027124904574,303643
3649,3,0.0895123694257445,303649
3644,3,0.0531785955977155,303644
3648,3,0.0601760328209593,303648
3645,3,0.064348002934439,303645
3647,3,0.0555040798985374,303647
3646,3,0.101797091149186,303646
3651,3,0.0600571535321029,303651
3653,3,0.0542000720100362,303653
3654,3,0.0558683330982061,303654
3655,3,0.0421977117056146,303655
3656,3,0.0946309000009408,303656
3657,3,0.0780294962569218,303657
3663,3,0.0615807158804951,303663
3664,3,0.0416786764699245,303664
3665,3,0.0439813944827619,303665
3693,3,0.0505892572034927,303693
3694,3,0.0695524817792044,303694
3695,3,0.0743749279637053,303695
3666,3,0.0468565263839027,303666
3667,3,0.0877400380220628,303667
3691,3,0.0611084709752619,303691
3668,3,0.102583291221668,303668
3690,3,0.0615213251052048,303690
3669,3,0.106010698414442,303669
3689,3,0.062951368613975,303689
3670,3,0.127816638680583,303670
3671,3,0.118057390883955,303671
3672,3,0.109352341303945,303672
3673,3,0.110975376216973,303673
3674,3,0.0785046415749004,303674
3675,3,0.0556851299968323,303675
3679,3,0.0658835924624571,303679
3676,3,0.120611252182415,303676
3677,3,0.0558206260913343,303677
3678,3,0.0582977092375038,303678
3680,3,0.0924065728215709,303680
3681,3,0.0596994458410282,303681
3682,3,0.0786304923111032,303682
3683,3,0.0930798684996219,303683
3687,3,0.0891471336448652,303687
3684,3,0.0837170639728,303684
3686,3,0.0977570220375744,303686
3685,3,0.110913152227261,303685
3688,3,0.0611084709752619,303688
3692,3,0.062951368613975,303692
3696,3,0.0653896696011056,303696
3702,3,0.0851544983336143,303702
3703,3,0.0851544983336143,303703
3947,3,0.0768721584110706,303947
3709,3,0.0858428573706688,303709
3710,3,0.0827175015851245,303710
3724,3,0.0740874941889722,303724
3725,3,0.0740874941889722,303725
3711,3,0.0757363745163026,303711
3712,3,0.0758655050631488,303712
3713,3,0.0729548979582261,303713
3718,3,0.0729548979582261,303718
3717,3,0.0645828953143341,303717
3714,3,0.0819996504789126,303714
3716,3,0.0774466205320593,303716
3715,3,0.100772211757546,303715
3719,3,0.0742881036326357,303719
3720,3,0.0708958260775966,303720
3721,3,0.0542825189149509,303721
3722,3,0.0630316924560521,303722
3723,3,0.0705415488342586,303723
3734,3,0.0592163145112399,303734
3735,3,0.0784449187668159,303735
3762,3,0.0709592566406346,303762
3775,3,0.0622638838469487,303775
3776,3,0.076033679514119,303776
3804,3,0.0583696998591491,303804
3777,3,0.0668764777799792,303777
3796,3,0.0756414545990155,303796
3803,3,0.0751659094227879,303803
3797,3,0.088777306921783,303797
3800,3,0.0903790986046538,303800
3801,3,0.0876025226348775,303801
3802,3,0.084484426496391,303802
3798,3,0.088126935240635,303798
3799,3,0.0774457323748342,303799
3778,3,0.0624642833188456,303778
3779,3,0.0624642833188456,303779
3795,3,0.0720161922807523,303795
3780,3,0.0627681660080625,303780
3794,3,0.0765942619066617,303794
3781,3,0.0607965476074403,303781
3792,3,0.075236847087473,303792
3793,3,0.075236847087473,303793
3782,3,0.0606528065893672,303782
3791,3,0.0851765432170579,303791
3783,3,0.0648646044657594,303783
3784,3,0.0727286798546989,303784
3785,3,0.0779412168380444,303785
3786,3,0.0734147506619098,303786
3787,3,0.0928646896592631,303787
3788,3,0.0696929676905596,303788
3789,3,0.0608064516529743,303789
3790,3,0.0696359071767081,303790
3806,3,0.0706451342329399,303806
3520,3,0.0608424995416774,303520
3807,3,0.0608424995416774,303807
3815,3,0.0749699035738425,303815
3808,3,0.0774928042592706,303808
3814,3,0.0783924917577584,303814
3809,3,0.0629714339750567,303809
3813,3,0.0778913148087102,303813
3810,3,0.0900115443789606,303810
3812,3,0.0720995149966156,303812
3811,3,0.0803987169382639,303811
3816,3,0.140891250927174,303816
3817,3,0.114096645824072,303817
3821,3,0.0654126273586859,303821
3823,3,0.0715379371115075,303823
3834,3,0.0637983811141091,303834
3824,3,0.0586207369519892,303824
3833,3,0.157401082737938,303833
3825,3,0.0627867256227851,303825
3826,3,0.0673346616507253,303826
3827,3,0.0758340488983399,303827
3832,3,0.0686127220230729,303832
3828,3,0.0816863781350935,303828
3829,3,0.104614181609837,303829
3831,3,0.0863309661429847,303831
3830,3,0.0998855901213759,303830
3869,3,0.111147177160939,303869
3507,4,0.151673455973907,403507
3838,4,0.098461069529618,403838
3839,4,0.104452132260771,403839
3840,4,0.104452132260771,403840
3868,4,0.0887546923522876,403868
3841,4,0.105445070773174,403841
3842,4,0.102986524933987,403842
3843,4,0.106409764067368,403843
3844,4,0.102727106326219,403844
3855,4,0.0843849244518589,403855
3856,4,0.0657860772732522,403856
3857,4,0.0950167763846417,403857
3845,4,0.0703232169298946,403845
3846,4,0.0703232169298946,403846
3854,4,0.0864734157877235,403854
3847,4,0.087330342206702,403847
3853,4,0.124310159134506,403853
3848,4,0.0613540458515529,403848
3849,4,0.0613540458515529,403849
3850,4,0.0613540458515529,403850
3851,4,0.0740223068390164,403851
3852,4,0.0749450928027779,403852
3858,4,0.113344311713027,403858
3865,4,0.0755134213703674,403865
3859,4,0.114857057071827,403859
3860,4,0.110380041534866,403860
3863,4,0.107989361220401,403863
3861,4,0.111606820786365,403861
3862,4,0.111606820786365,403862
3864,4,0.0804027278782969,403864
3866,4,0.110568887592899,403866
3867,4,0.0919061750269354,403867
3880,4,0.0656761928408682,403880
3870,4,0.111147177160939,403870
3871,4,0.111147177160939,403871
3872,4,0.0976674259867416,403872
3878,4,0.10154828119167,403878
3873,4,0.0980517210500111,403873
3874,4,0.0924223607721491,403874
3875,4,0.0924223607721491,403875
3876,4,0.0846905891532481,403876
3877,4,0.0846905891532481,403877
3879,4,0.102317576176844,403879
3508,4,0.135729599924623,403508
3509,4,0.135729599924623,403509
3836,4,0.0764877071814715,403836
3837,4,0.0764877071814715,403837
3510,4,0.136077675890585,403510
3835,4,0.0795808129494071,403835
3511,4,0.133070751122442,403511
3512,4,0.133070751122442,403512
3513,4,0.120789890580532,403513
3822,4,0.0652665180002956,403822
3514,4,0.134688847008974,403514
3515,4,0.135528027009094,403515
3819,4,0.0698074736233595,403819
3820,4,0.0698074736233595,403820
3516,4,0.125523787418513,403516
3818,4,0.0638674050546641,403818
3517,4,0.113134146846215,403517
3518,4,0.124445201822369,403518
3519,4,0.123814409265967,403519
3521,4,0.105923804074512,403521
3805,4,0.0796469372079375,403805
3522,4,0.112745555212079,403522
3523,4,0.0936352646793997,403523
3524,4,0.0936352646793997,403524
3771,4,0.0682975603806607,403771
3772,4,0.0682975603806607,403772
3773,4,0.0682975603806607,403773
3525,4,0.0932201759927011,403525
3763,4,0.0798865134793563,403763
3770,4,0.071763736020269,403770
3764,4,0.0722383665829128,403764
3767,4,0.0736002242661232,403767
3769,4,0.08547835134982,403769
3768,4,0.0767683475324442,403768
3765,4,0.171856218033496,403765
3766,4,0.102540643862697,403766
3526,4,0.0968913928027435,403526
3527,4,0.0976547258073062,403527
3737,4,0.0774144058170158,403737
3738,4,0.068597031058641,403738
3739,4,0.0676086700479832,403739
3751,4,0.0812594313123151,403751
3740,4,0.0689724718966412,403740
3749,4,0.0683185310883742,403749
3750,4,0.0682522802148609,403750
3741,4,0.0799436882906141,403741
3742,4,0.0899764080621689,403742
3743,4,0.0836506808195931,403743
3744,4,0.0999151790086033,403744
3745,4,0.0999151790086033,403745
3746,4,0.0701125172478324,403746
3747,4,0.0654504072357759,403747
3748,4,0.114117935941905,403748
3752,4,0.0648690108493026,403752
3761,4,0.0856369044591439,403761
3753,4,0.0647292867878234,403753
3754,4,0.0647292867878234,403754
3760,4,0.0764448142384597,403760
3755,4,0.0534720856806387,403755
3756,4,0.0573215183846216,403756
3757,4,0.0692466467013042,403757
3758,4,0.0601304980864107,403758
3759,4,0.0723843347177084,403759
3528,4,0.0923728562890109,403528
3736,4,0.0674452734381932,403736
3529,4,0.0941414429303401,403529
3530,4,0.0887178648634966,403530
3531,4,0.0903815248777961,403531
3733,4,0.0652612949238889,403733
3532,4,0.0853773907058895,403532
3730,4,0.0650142542770095,403730
3731,4,0.0650142542770095,403731
3533,4,0.0762952724827117,403533
3727,4,0.0690212229391363,403727
3729,4,0.0821441322076111,403729
3728,4,0.07986192244285,403728
3534,4,0.0762952724827117,403534
3535,4,0.0703780520294568,403535
3536,4,0.074593163248263,403536
3537,4,0.0696855344144408,403537
3708,4,0.0829017318497874,403708
3538,4,0.0690689426063836,403538
3539,4,0.0690689426063836,403539
3704,4,0.0965111937416949,403704
3707,4,0.0849873715796116,403707
3705,4,0.0825944892899947,403705
3706,4,0.0825944892899947,403706
3540,4,0.0648148758956948,403540
3541,4,0.0777671467601662,403541
3697,4,0.0695110776990429,403697
3698,4,0.0768686842635062,403698
3700,4,0.0696671572294812,403700
3699,4,0.0639988256796826,403699
3701,4,0.0728176426261824,403701
3542,4,0.0850768922443253,403542
3543,4,0.121376235089876,403543
3658,4,0.0976996285852263,403658
3662,4,0.0976996285852263,403662
3659,4,0.0905411880859608,403659
3660,4,0.0851020141447813,403660
3661,4,0.0651595574237084,403661
3544,4,0.111173445617167,403544
3545,4,0.12928277653356,403545
3546,4,0.0679125092073579,403546
3547,4,0.0943718226429897,403547
3548,4,0.107660014879014,403548
3549,4,0.105541789375576,403549
3550,4,0.132744019669267,403550
3551,4,0.0954241887622963,403551
3622,4,0.123483923330621,403622
3552,4,0.091442422796871,403552
3553,4,0.108058290422465,403553
3612,4,0.0681233472312443,403612
3616,4,0.0769441917107221,403616
3613,4,0.0789332291038508,403613
3615,4,0.0838131978954302,403615
3614,4,0.0643718324889377,403614
3554,4,0.102165600808527,403554
3555,4,0.112137741710868,403555
3602,4,0.0790799964922978,403602
3610,4,0.0799932098766979,403610
3603,4,0.139374235878917,403603
3609,4,0.0967192668318833,403609
3604,4,0.0983822512301613,403604
3608,4,0.0869682260758921,403608
3605,4,0.0821686881690671,403605
3607,4,0.0675499740718319,403607
3606,4,0.0843233581677544,403606
3556,4,0.06477095250245,403556
3557,4,0.136034259981848,403557
3558,4,0.109384599826239,403558
3559,4,0.0788295866128317,403559
3560,4,0.0768242014489041,403560
3561,4,0.0717878606537954,403561
3586,4,0.113415414214641,403586
3594,4,0.071766123894432,403594
3587,4,0.114247049102867,403587
3588,4,0.0709665872062433,403588
3592,4,0.0935315073052483,403592
3589,4,0.0696227356682392,403589
3590,4,0.0696227356682392,403590
3593,4,0.0666482632853957,403593
3562,4,0.044345123216091,403562
3583,4,0.0691363919739462,403583
3584,4,0.0683900715736417,403584
3585,4,0.0587888296611844,403585
3563,4,0.0466621232224879,403563
3564,4,0.0526297884131978,403564
3565,4,0.0458750706047557,403565
3566,4,0.0560342281933411,403566
3567,4,0.0444436774939734,403567
3568,4,0.0384255020000166,403568
3569,4,0.060597942516021,403569
3570,4,0.0848721087412317,403570
3571,4,0.0755570840258913,403571
3572,4,0.0550744429554048,403572
3573,4,0.0882102400936093,403573
3574,4,0.0795569625859075,403574
3580,4,0.0856180302088408,403580
3575,4,0.0458051769111564,403575
3579,4,0.0863601679436828,403579
3576,4,0.0759432528565312,403576
3578,4,0.0610621056013361,403578
3577,4,0.0813533379733582,403577
3581,4,0.0627734998878018,403581
3582,4,0.0796495467153536,403582
3595,4,0.068016381114788,403595
3596,4,0.0830639160104276,403596
3597,4,0.0621454339602981,403597
3598,4,0.0737221924269679,403598
3599,4,0.0952293814043933,403599
3600,4,0.06353391064944,403600
3601,4,0.0747480717687734,403601
3611,4,0.0601304980864107,403611
3617,4,0.10234593975487,403617
3621,4,0.0650901992378017,403621
3618,4,0.0806180200609843,403618
3620,4,0.0571849358348713,403620
3619,4,0.0874743727536848,403619
3623,4,0.0952948787956768,403623
3624,4,0.0970450139189596,403624
3625,4,0.0757403797364833,403625
3626,4,0.0912124760427605,403626
3627,4,0.0912124760427605,403627
3628,4,0.0904728402793141,403628
3629,4,0.0619953267153376,403629
3630,4,0.0946338029426158,403630
3631,4,0.0498865813246432,403631
3632,4,0.0601304980864107,403632
3633,4,0.087757313574918,403633
3634,4,0.087757313574918,403634
3638,4,0.0847670326652649,403638
3635,4,0.0924047124532457,403635
3636,4,0.0924047124532457,403636
3637,4,0.0713344190359445,403637
3639,4,0.0607363789040209,403639
3640,4,0.0668154670021394,403640
3652,4,0.087149646308057993,403652
3641,4,0.111936331665994,403641
3642,4,0.0580613863978269,403642
3650,4,0.0949096870804746,403650
3643,4,0.065027124904574,403643
3649,4,0.0895123694257445,403649
3644,4,0.0531785955977155,403644
3648,4,0.0601760328209593,403648
3645,4,0.064348002934439,403645
3647,4,0.0555040798985374,403647
3646,4,0.101797091149186,403646
3651,4,0.0600571535321029,403651
3653,4,0.0542000720100362,403653
3654,4,0.0558683330982061,403654
3655,4,0.0421977117056146,403655
3656,4,0.0946309000009408,403656
3657,4,0.0780294962569218,403657
3663,4,0.0615807158804951,403663
3664,4,0.0416786764699245,403664
3665,4,0.0439813944827619,403665
3693,4,0.0505892572034927,403693
3694,4,0.0695524817792044,403694
3695,4,0.0743749279637053,403695
3666,4,0.0468565263839027,403666
3667,4,0.0877400380220628,403667
3691,4,0.0611084709752619,403691
3668,4,0.102583291221668,403668
3690,4,0.0615213251052048,403690
3669,4,0.106010698414442,403669
3689,4,0.062951368613975,403689
3670,4,0.127816638680583,403670
3671,4,0.118057390883955,403671
3672,4,0.109352341303945,403672
3673,4,0.110975376216973,403673
3674,4,0.0785046415749004,403674
3675,4,0.0556851299968323,403675
3679,4,0.0658835924624571,403679
3676,4,0.120611252182415,403676
3677,4,0.0558206260913343,403677
3678,4,0.0582977092375038,403678
3680,4,0.0924065728215709,403680
3681,4,0.0596994458410282,403681
3682,4,0.0786304923111032,403682
3683,4,0.0930798684996219,403683
3687,4,0.0891471336448652,403687
3684,4,0.0837170639728,403684
3686,4,0.0977570220375744,403686
3685,4,0.110913152227261,403685
3688,4,0.0611084709752619,403688
3692,4,0.062951368613975,403692
3696,4,0.0653896696011056,403696
3702,4,0.0851544983336143,403702
3703,4,0.0851544983336143,403703
3947,4,0.0768721584110706,403947
3709,4,0.0858428573706688,403709
3710,4,0.0827175015851245,403710
3724,4,0.0740874941889722,403724
3725,4,0.0740874941889722,403725
3711,4,0.0757363745163026,403711
3712,4,0.0758655050631488,403712
3713,4,0.0729548979582261,403713
3718,4,0.0729548979582261,403718
3717,4,0.0645828953143341,403717
3714,4,0.0819996504789126,403714
3716,4,0.0774466205320593,403716
3715,4,0.100772211757546,403715
3719,4,0.0742881036326357,403719
3720,4,0.0708958260775966,403720
3721,4,0.0542825189149509,403721
3722,4,0.0630316924560521,403722
3723,4,0.0705415488342586,403723
3734,4,0.0592163145112399,403734
3735,4,0.0784449187668159,403735
3762,4,0.0709592566406346,403762
3775,4,0.0622638838469487,403775
3776,4,0.076033679514119,403776
3804,4,0.0583696998591491,403804
3777,4,0.0668764777799792,403777
3796,4,0.0756414545990155,403796
3803,4,0.0751659094227879,403803
3797,4,0.088777306921783,403797
3800,4,0.0903790986046538,403800
3801,4,0.0876025226348775,403801
3802,4,0.084484426496391,403802
3798,4,0.088126935240635,403798
3799,4,0.0774457323748342,403799
3778,4,0.0624642833188456,403778
3779,4,0.0624642833188456,403779
3795,4,0.0720161922807523,403795
3780,4,0.0627681660080625,403780
3794,4,0.0765942619066617,403794
3781,4,0.0607965476074403,403781
3792,4,0.075236847087473,403792
3793,4,0.075236847087473,403793
3782,4,0.0606528065893672,403782
3791,4,0.0851765432170579,403791
3783,4,0.0648646044657594,403783
3784,4,0.0727286798546989,403784
3785,4,0.0779412168380444,403785
3786,4,0.0734147506619098,403786
3787,4,0.0928646896592631,403787
3788,4,0.0696929676905596,403788
3789,4,0.0608064516529743,403789
3790,4,0.0696359071767081,403790
3806,4,0.0706451342329399,403806
3520,4,0.0608424995416774,403520
3807,4,0.0608424995416774,403807
3815,4,0.0749699035738425,403815
3808,4,0.0774928042592706,403808
3814,4,0.0783924917577584,403814
3809,4,0.0629714339750567,403809
3813,4,0.0778913148087102,403813
3810,4,0.0900115443789606,403810
3812,4,0.0720995149966156,403812
3811,4,0.0803987169382639,403811
3816,4,0.140891250927174,403816
3817,4,0.114096645824072,403817
3821,4,0.0654126273586859,403821
3823,4,0.0715379371115075,403823
3834,4,0.0637983811141091,403834
3824,4,0.0586207369519892,403824
3833,4,0.157401082737938,403833
3825,4,0.0627867256227851,403825
3826,4,0.0673346616507253,403826
3827,4,0.0758340488983399,403827
3832,4,0.0686127220230729,403832
3828,4,0.0816863781350935,403828
3829,4,0.104614181609837,403829
3831,4,0.0863309661429847,403831
3830,4,0.0998855901213759,403830
