WP4,campaign,temp_beta,pu
3869,4,0.111147177160939,403869
3507,5,0.151673455973907,503507
3838,5,0.098461069529618,503838
3839,5,0.104452132260771,503839
3840,5,0.104452132260771,503840
3868,5,0.0887546923522876,503868
3841,5,0.105445070773174,503841
3842,5,0.102986524933987,503842
3843,5,0.106409764067368,503843
3844,5,0.102727106326219,503844
3855,5,0.0843849244518589,503855
3856,5,0.0657860772732522,503856
3857,5,0.0950167763846417,503857
3845,5,0.0703232169298946,503845
3846,5,0.0703232169298946,503846
3854,5,0.0864734157877235,503854
3847,5,0.087330342206702,503847
3853,5,0.124310159134506,503853
3848,5,0.0613540458515529,503848
3849,5,0.0613540458515529,503849
3850,5,0.0613540458515529,503850
3851,5,0.0740223068390164,503851
3852,5,0.0749450928027779,503852
3858,5,0.113344311713027,503858
3865,5,0.0755134213703674,503865
3859,5,0.114857057071827,503859
3860,5,0.110380041534866,503860
3863,5,0.107989361220401,503863
3861,5,0.111606820786365,503861
3862,5,0.111606820786365,503862
3864,5,0.0804027278782969,503864
3866,5,0.110568887592899,503866
3867,5,0.0919061750269354,503867
3880,5,0.0656761928408682,503880
3870,5,0.111147177160939,503870
3871,5,0.111147177160939,503871
3872,5,0.0976674259867416,503872
3878,5,0.10154828119167,503878
3873,5,0.0980517210500111,503873
3874,5,0.0924223607721491,503874
3875,5,0.0924223607721491,503875
3876,5,0.0846905891532481,503876
3877,5,0.0846905891532481,503877
3879,5,0.102317576176844,503879
3508,5,0.135729599924623,503508
3509,5,0.135729599924623,503509
3836,5,0.0764877071814715,503836
3837,5,0.0764877071814715,503837
3510,5,0.136077675890585,503510
3835,5,0.0795808129494071,503835
3511,5,0.133070751122442,503511
3512,5,0.133070751122442,503512
3513,5,0.120789890580532,503513
3822,5,0.0652665180002956,503822
3514,5,0.134688847008974,503514
3515,5,0.135528027009094,503515
3819,5,0.0698074736233595,503819
3820,5,0.0698074736233595,503820
3516,5,0.125523787418513,503516
3818,5,0.0638674050546641,503818
3517,5,0.113134146846215,503517
3518,5,0.124445201822369,503518
3519,5,0.123814409265967,503519
3521,5,0.105923804074512,503521
3805,5,0.0796469372079375,503805
3522,5,0.112745555212079,503522
3523,5,0.0936352646793997,503523
3524,5,0.0936352646793997,503524
3771,5,0.0682975603806607,503771
3772,5,0.0682975603806607,503772
3773,5,0.0682975603806607,503773
3525,5,0.0932201759927011,503525
3763,5,0.0798865134793563,503763
3770,5,0.071763736020269,503770
3764,5,0.0722383665829128,503764
3767,5,0.0736002242661232,503767
3769,5,0.08547835134982,503769
3768,5,0.0767683475324442,503768
3765,5,0.171856218033496,503765
3766,5,0.102540643862697,503766
3526,5,0.0968913928027435,503526
3527,5,0.0976547258073062,503527
3737,5,0.0774144058170158,503737
3738,5,0.068597031058641,503738
3739,5,0.0676086700479832,503739
3751,5,0.0812594313123151,503751
3740,5,0.0689724718966412,503740
3749,5,0.0683185310883742,503749
3750,5,0.0682522802148609,503750
3741,5,0.0799436882906141,503741
3742,5,0.0899764080621689,503742
3743,5,0.0836506808195931,503743
3744,5,0.0999151790086033,503744
3745,5,0.0999151790086033,503745
3746,5,0.0701125172478324,503746
3747,5,0.0654504072357759,503747
3748,5,0.114117935941905,503748
3752,5,0.0648690108493026,503752
3761,5,0.0856369044591439,503761
3753,5,0.0647292867878234,503753
3754,5,0.0647292867878234,503754
3760,5,0.0764448142384597,503760
3755,5,0.0534720856806387,503755
3756,5,0.0573215183846216,503756
3757,5,0.0692466467013042,503757
3758,5,0.0601304980864107,503758
3759,5,0.0723843347177084,503759
3528,5,0.0923728562890109,503528
3736,5,0.0674452734381932,503736
3529,5,0.0941414429303401,503529
3530,5,0.0887178648634966,503530
3531,5,0.0903815248777961,503531
3733,5,0.0652612949238889,503733
3532,5,0.0853773907058895,503532
3730,5,0.0650142542770095,503730
3731,5,0.0650142542770095,503731
3533,5,0.0762952724827117,503533
3727,5,0.0690212229391363,503727
3729,5,0.0821441322076111,503729
3728,5,0.07986192244285,503728
3534,5,0.0762952724827117,503534
3535,5,0.0703780520294568,503535
3536,5,0.074593163248263,503536
3537,5,0.0696855344144408,503537
3708,5,0.0829017318497874,503708
3538,5,0.0690689426063836,503538
3539,5,0.0690689426063836,503539
3704,5,0.0965111937416949,503704
3707,5,0.0849873715796116,503707
3705,5,0.0825944892899947,503705
3706,5,0.0825944892899947,503706
3540,5,0.0648148758956948,503540
3541,5,0.0777671467601662,503541
3697,5,0.0695110776990429,503697
3698,5,0.0768686842635062,503698
3700,5,0.0696671572294812,503700
3699,5,0.0639988256796826,503699
3701,5,0.0728176426261824,503701
3542,5,0.0850768922443253,503542
3543,5,0.121376235089876,503543
3658,5,0.0976996285852263,503658
3662,5,0.0976996285852263,503662
3659,5,0.0905411880859608,503659
3660,5,0.0851020141447813,503660
3661,5,0.0651595574237084,503661
3544,5,0.111173445617167,503544
3545,5,0.12928277653356,503545
3546,5,0.0679125092073579,503546
3547,5,0.0943718226429897,503547
3548,5,0.107660014879014,503548
3549,5,0.105541789375576,503549
3550,5,0.132744019669267,503550
3551,5,0.0954241887622963,503551
3622,5,0.123483923330621,503622
3552,5,0.091442422796871,503552
3553,5,0.108058290422465,503553
3612,5,0.0681233472312443,503612
3616,5,0.0769441917107221,503616
3613,5,0.0789332291038508,503613
3615,5,0.0838131978954302,503615
3614,5,0.0643718324889377,503614
3554,5,0.102165600808527,503554
3555,5,0.112137741710868,503555
3602,5,0.0790799964922978,503602
3610,5,0.0799932098766979,503610
3603,5,0.139374235878917,503603
3609,5,0.0967192668318833,503609
3604,5,0.0983822512301613,503604
3608,5,0.0869682260758921,503608
3605,5,0.0821686881690671,503605
3607,5,0.0675499740718319,503607
3606,5,0.0843233581677544,503606
3556,5,0.06477095250245,503556
3557,5,0.136034259981848,503557
3558,5,0.109384599826239,503558
3559,5,0.0788295866128317,503559
3560,5,0.0768242014489041,503560
3561,5,0.0717878606537954,503561
3586,5,0.113415414214641,503586
3594,5,0.071766123894432,503594
3587,5,0.114247049102867,503587
3588,5,0.0709665872062433,503588
3592,5,0.0935315073052483,503592
3589,5,0.0696227356682392,503589
3590,5,0.0696227356682392,503590
3593,5,0.0666482632853957,503593
3562,5,0.044345123216091,503562
3583,5,0.0691363919739462,503583
3584,5,0.0683900715736417,503584
3585,5,0.0587888296611844,503585
3563,5,0.0466621232224879,503563
3564,5,0.0526297884131978,503564
3565,5,0.0458750706047557,503565
3566,5,0.0560342281933411,503566
3567,5,0.0444436774939734,503567
3568,5,0.0384255020000166,503568
3569,5,0.060597942516021,503569
3570,5,0.0848721087412317,503570
3571,5,0.0755570840258913,503571
3572,5,0.0550744429554048,503572
3573,5,0.0882102400936093,503573
3574,5,0.0795569625859075,503574
3580,5,0.0856180302088408,503580
3575,5,0.0458051769111564,503575
3579,5,0.0863601679436828,503579
3576,5,0.0759432528565312,503576
3578,5,0.0610621056013361,503578
3577,5,0.0813533379733582,503577
3581,5,0.0627734998878018,503581
3582,5,0.0796495467153536,503582
3595,5,0.068016381114788,503595
3596,5,0.0830639160104276,503596
3597,5,0.0621454339602981,503597
3598,5,0.0737221924269679,503598
3599,5,0.0952293814043933,503599
3600,5,0.06353391064944,503600
3601,5,0.0747480717687734,503601
3611,5,0.0601304980864107,503611
3617,5,0.10234593975487,503617
3621,5,0.0650901992378017,503621
3618,5,0.0806180200609843,503618
3620,5,0.0571849358348713,503620
3619,5,0.0874743727536848,503619
3623,5,0.0952948787956768,503623
3624,5,0.0970450139189596,503624
3625,5,0.0757403797364833,503625
3626,5,0.0912124760427605,503626
3627,5,0.0912124760427605,503627
3628,5,0.0904728402793141,503628
3629,5,0.0619953267153376,503629
3630,5,0.0946338029426158,503630
3631,5,0.0498865813246432,503631
3632,5,0.0601304980864107,503632
3633,5,0.087757313574918,503633
3634,5,0.087757313574918,503634
3638,5,0.0847670326652649,503638
3635,5,0.0924047124532457,503635
3636,5,0.0924047124532457,503636
3637,5,0.0713344190359445,503637
3639,5,0.0607363789040209,503639
3640,5,0.0668154670021394,503640
3652,5,0.087149646308057993,503652
3641,5,0.111936331665994,503641
3642,5,0.0580613863978269,503642
3650,5,0.0949096870804746,503650
3643,5,0.065027124904574,503643
3649,5,0.0895123694257445,503649
3644,5,0.0531785955977155,503644
3648,5,0.0601760328209593,503648
3645,5,0.064348002934439,503645
3647,5,0.0555040798985374,503647
3646,5,0.101797091149186,503646
3651,5,0.0600571535321029,503651
3653,5,0.0542000720100362,503653
3654,5,0.0558683330982061,503654
3655,5,0.0421977117056146,503655
3656,5,0.0946309000009408,503656
3657,5,0.0780294962569218,503657
3663,5,0.0615807158804951,503663
3664,5,0.0416786764699245,503664
3665,5,0.0439813944827619,503665
3693,5,0.0505892572034927,503693
3694,5,0.0695524817792044,503694
3695,5,0.0743749279637053,503695
3666,5,0.0468565263839027,503666
3667,5,0.0877400380220628,503667
3691,5,0.0611084709752619,503691
3668,5,0.102583291221668,503668
3690,5,0.0615213251052048,503690
3669,5,0.106010698414442,503669
3689,5,0.062951368613975,503689
3670,5,0.127816638680583,503670
3671,5,0.118057390883955,503671
3672,5,0.109352341303945,503672
3673,5,0.110975376216973,503673
3674,5,0.0785046415749004,503674
3675,5,0.0556851299968323,503675
3679,5,0.0658835924624571,503679
3676,5,0.120611252182415,503676
3677,5,0.0558206260913343,503677
3678,5,0.0582977092375038,503678
3680,5,0.0924065728215709,503680
3681,5,0.0596994458410282,503681
3682,5,0.0786304923111032,503682
3683,5,0.0930798684996219,503683
3687,5,0.0891471336448652,503687
3684,5,0.0837170639728,503684
3686,5,0.0977570220375744,503686
3685,5,0.110913152227261,503685
3688,5,0.0611084709752619,503688
3692,5,0.062951368613975,503692
3696,5,0.0653896696011056,503696
3702,5,0.0851544983336143,503702
3703,5,0.0851544983336143,503703
3947,5,0.0768721584110706,503947
3709,5,0.0858428573706688,503709
3710,5,0.0827175015851245,503710
3724,5,0.0740874941889722,503724
3725,5,0.0740874941889722,503725
3711,5,0.0757363745163026,503711
3712,5,0.0758655050631488,503712
3713,5,0.0729548979582261,503713
3718,5,0.0729548979582261,503718
3717,5,0.0645828953143341,503717
3714,5,0.0819996504789126,503714
3716,5,0.0774466205320593,503716
3715,5,0.100772211757546,503715
3719,5,0.0742881036326357,503719
3720,5,0.0708958260775966,503720
3721,5,0.0542825189149509,503721
3722,5,0.0630316924560521,503722
3723,5,0.0705415488342586,503723
3734,5,0.0592163145112399,503734
3735,5,0.0784449187668159,503735
3762,5,0.0709592566406346,503762
3775,5,0.0622638838469487,503775
3776,5,0.076033679514119,503776
3804,5,0.0583696998591491,503804
3777,5,0.0668764777799792,503777
3796,5,0.0756414545990155,503796
3803,5,0.0751659094227879,503803
3797,5,0.088777306921783,503797
3800,5,0.0903790986046538,503800
3801,5,0.0876025226348775,503801
3802,5,0.084484426496391,503802
3798,5,0.088126935240635,503798
3799,5,0.0774457323748342,503799
3778,5,0.0624642833188456,503778
3779,5,0.0624642833188456,503779
3795,5,0.0720161922807523,503795
3780,5,0.0627681660080625,503780
3794,5,0.0765942619066617,503794
3781,5,0.0607965476074403,503781
3792,5,0.075236847087473,503792
3793,5,0.075236847087473,503793
3782,5,0.0606528065893672,503782
3791,5,0.0851765432170579,503791
3783,5,0.0648646044657594,503783
3784,5,0.0727286798546989,503784
3785,5,0.0779412168380444,503785
3786,5,0.0734147506619098,503786
3787,5,0.0928646896592631,503787
3788,5,0.0696929676905596,503788
3789,5,0.0608064516529743,503789
3790,5,0.0696359071767081,503790
3806,5,0.0706451342329399,503806
3520,5,0.0608424995416774,503520
3807,5,0.0608424995416774,503807
3815,5,0.0749699035738425,503815
3808,5,0.0774928042592706,503808
3814,5,0.0783924917577584,503814
3809,5,0.0629714339750567,503809
3813,5,0.0778913148087102,503813
3810,5,0.0900115443789606,503810
3812,5,0.0720995149966156,503812
3811,5,0.0803987169382639,503811
3816,5,0.140891250927174,503816
3817,5,0.114096645824072,503817
3821,5,0.0654126273586859,503821
3823,5,0.0715379371115075,503823
3834,5,0.0637983811141091,503834
3824,5,0.0586207369519892,503824
3833,5,0.157401082737938,503833
3825,5,0.0627867256227851,503825
3826,5,0.0673346616507253,503826
3827,5,0.0758340488983399,503827
3832,5,0.0686127220230729,503832
3828,5,0.0816863781350935,503828
3829,5,0.104614181609837,503829
3831,5,0.0863309661429847,503831
3830,5,0.0998855901213759,503830
3869,5,0.111147177160939,503869
3507,6,0.151673455973907,603507
3838,6,0.098461069529618,603838
3839,6,0.104452132260771,603839
3840,6,0.104452132260771,603840
3868,6,0.0887546923522876,603868
3841,6,0.105445070773174,603841
3842,6,0.102986524933987,603842
3843,6,0.106409764067368,603843
3844,6,0.102727106326219,603844
3855,6,0.0843849244518589,603855
3856,6,0.0657860772732522,603856
3857,6,0.0950167763846417,603857
3845,6,0.0703232169298946,603845
3846,6,0.0703232169298946,603846
3854,6,0.0864734157877235,603854
3847,6,0.087330342206702,603847
3853,6,0.124310159134506,603853
3848,6,0.0613540458515529,603848
3849,6,0.0613540458515529,603849
3850,6,0.0613540458515529,603850
3851,6,0.0740223068390164,603851
3852,6,0.0749450928027779,603852
3858,6,0.113344311713027,603858
3865,6,0.0755134213703674,603865
3859,6,0.114857057071827,603859
3860,6,0.110380041534866,603860
3863,6,0.107989361220401,603863
3861,6,0.111606820786365,603861
3862,6,0.111606820786365,603862
3864,6,0.0804027278782969,603864
3866,6,0.110568887592899,603866
3867,6,0.0919061750269354,603867
3880,6,0.0656761928408682,603880
3870,6,0.111147177160939,603870
3871,6,0.111147177160939,603871
3872,6,0.0976674259867416,603872
3878,6,0.10154828119167,603878
3873,6,0.0980517210500111,603873
3874,6,0.0924223607721491,603874
3875,6,0.0924223607721491,603875
3876,6,0.0846905891532481,603876
3877,6,0.0846905891532481,603877
3879,6,0.102317576176844,603879
3508,6,0.135729599924623,603508
3509,6,0.135729599924623,603509
3836,6,0.0764877071814715,603836
3837,6,0.0764877071814715,603837
3510,6,0.136077675890585,603510
3835,6,0.0795808129494071,603835
3511,6,0.133070751122442,603511
3512,6,0.133070751122442,603512
3513,6,0.120789890580532,603513
3822,6,0.0652665180002956,603822
3514,6,0.134688847008974,603514
3515,6,0.135528027009094,603515
3819,6,0.0698074736233595,603819
3820,6,0.0698074736233595,603820
3516,6,0.125523787418513,603516
3818,6,0.0638674050546641,603818
3517,6,0.113134146846215,603517
3518,6,0.124445201822369,603518
3519,6,0.123814409265967,603519
3521,6,0.105923804074512,603521
3805,6,0.0796469372079375,603805
3522,6,0.112745555212079,603522
3523,6,0.0936352646793997,603523
3524,6,0.0936352646793997,603524
3771,6,0.0682975603806607,603771
3772,6,0.0682975603806607,603772
3773,6,0.0682975603806607,603773
3525,6,0.0932201759927011,603525
3763,6,0.0798865134793563,603763
3770,6,0.071763736020269,603770
3764,6,0.0722383665829128,603764
3767,6,0.0736002242661232,603767
3769,6,0.08547835134982,603769
3768,6,0.0767683475324442,603768
3765,6,0.171856218033496,603765
3766,6,0.102540643862697,603766
3526,6,0.0968913928027435,603526
3527,6,0.0976547258073062,603527
3737,6,0.0774144058170158,603737
3738,6,0.068597031058641,603738
3739,6,0.0676086700479832,603739
3751,6,0.0812594313123151,603751
3740,6,0.0689724718966412,603740
3749,6,0.0683185310883742,603749
3750,6,0.0682522802148609,603750
3741,6,0.0799436882906141,603741
3742,6,0.0899764080621689,603742
3743,6,0.0836506808195931,603743
3744,6,0.0999151790086033,603744
3745,6,0.0999151790086033,603745
3746,6,0.0701125172478324,603746
3747,6,0.0654504072357759,603747
3748,6,0.114117935941905,603748
3752,6,0.0648690108493026,603752
3761,6,0.0856369044591439,603761
3753,6,0.0647292867878234,603753
3754,6,0.0647292867878234,603754
3760,6,0.0764448142384597,603760
3755,6,0.0534720856806387,603755
3756,6,0.0573215183846216,603756
3757,6,0.0692466467013042,603757
3758,6,0.0601304980864107,603758
3759,6,0.0723843347177084,603759
3528,6,0.0923728562890109,603528
3736,6,0.0674452734381932,603736
3529,6,0.0941414429303401,603529
3530,6,0.0887178648634966,603530
3531,6,0.0903815248777961,603531
3733,6,0.0652612949238889,603733
3532,6,0.0853773907058895,603532
3730,6,0.0650142542770095,603730
3731,6,0.0650142542770095,603731
3533,6,0.0762952724827117,603533
3727,6,0.0690212229391363,603727
3729,6,0.0821441322076111,603729
3728,6,0.07986192244285,603728
3534,6,0.0762952724827117,603534
3535,6,0.0703780520294568,603535
3536,6,0.074593163248263,603536
3537,6,0.0696855344144408,603537
3708,6,0.0829017318497874,603708
3538,6,0.0690689426063836,603538
3539,6,0.0690689426063836,603539
3704,6,0.0965111937416949,603704
3707,6,0.0849873715796116,603707
3705,6,0.0825944892899947,603705
3706,6,0.0825944892899947,603706
3540,6,0.0648148758956948,603540
3541,6,0.0777671467601662,603541
3697,6,0.0695110776990429,603697
3698,6,0.0768686842635062,603698
3700,6,0.0696671572294812,603700
3699,6,0.0639988256796826,603699
3701,6,0.0728176426261824,603701
3542,6,0.0850768922443253,603542
3543,6,0.121376235089876,603543
3658,6,0.0976996285852263,603658
3662,6,0.0976996285852263,603662
3659,6,0.0905411880859608,603659
3660,6,0.0851020141447813,603660
3661,6,0.0651595574237084,603661
3544,6,0.111173445617167,603544
3545,6,0.12928277653356,603545
3546,6,0.0679125092073579,603546
3547,6,0.0943718226429897,603547
3548,6,0.107660014879014,603548
3549,6,0.105541789375576,603549
3550,6,0.132744019669267,603550
3551,6,0.0954241887622963,603551
3622,6,0.123483923330621,603622
3552,6,0.091442422796871,603552
3553,6,0.108058290422465,603553
3612,6,0.0681233472312443,603612
3616,6,0.0769441917107221,603616
3613,6,0.0789332291038508,603613
3615,6,0.0838131978954302,603615
3614,6,0.0643718324889377,603614
3554,6,0.102165600808527,603554
3555,6,0.112137741710868,603555
3602,6,0.0790799964922978,603602
3610,6,0.0799932098766979,603610
3603,6,0.139374235878917,603603
3609,6,0.0967192668318833,603609
3604,6,0.0983822512301613,603604
3608,6,0.0869682260758921,603608
3605,6,0.0821686881690671,603605
3607,6,0.0675499740718319,603607
3606,6,0.0843233581677544,603606
3556,6,0.06477095250245,603556
3557,6,0.136034259981848,603557
3558,6,0.109384599826239,603558
3559,6,0.0788295866128317,603559
3560,6,0.0768242014489041,603560
3561,6,0.0717878606537954,603561
3586,6,0.113415414214641,603586
3594,6,0.071766123894432,603594
3587,6,0.114247049102867,603587
3588,6,0.0709665872062433,603588
3592,6,0.0935315073052483,603592
3589,6,0.0696227356682392,603589
3590,6,0.0696227356682392,603590
3593,6,0.0666482632853957,603593
3562,6,0.044345123216091,603562
3583,6,0.0691363919739462,603583
3584,6,0.0683900715736417,603584
3585,6,0.0587888296611844,603585
3563,6,0.0466621232224879,603563
3564,6,0.0526297884131978,603564
3565,6,0.0458750706047557,603565
3566,6,0.0560342281933411,603566
3567,6,0.0444436774939734,603567
3568,6,0.0384255020000166,603568
3569,6,0.060597942516021,603569
3570,6,0.0848721087412317,603570
3571,6,0.0755570840258913,603571
3572,6,0.0550744429554048,603572
3573,6,0.0882102400936093,603573
3574,6,0.0795569625859075,603574
3580,6,0.0856180302088408,603580
3575,6,0.0458051769111564,603575
3579,6,0.0863601679436828,603579
3576,6,0.0759432528565312,603576
3578,6,0.0610621056013361,603578
3577,6,0.0813533379733582,603577
3581,6,0.0627734998878018,603581
3582,6,0.0796495467153536,603582
3595,6,0.068016381114788,603595
3596,6,0.0830639160104276,603596
3597,6,0.0621454339602981,603597
3598,6,0.0737221924269679,603598
3599,6,0.0952293814043933,603599
3600,6,0.06353391064944,603600
3601,6,0.0747480717687734,603601
3611,6,0.0601304980864107,603611
3617,6,0.10234593975487,603617
3621,6,0.0650901992378017,603621
3618,6,0.0806180200609843,603618
3620,6,0.0571849358348713,603620
3619,6,0.0874743727536848,603619
3623,6,0.0952948787956768,603623
3624,6,0.0970450139189596,603624
3625,6,0.0757403797364833,603625
3626,6,0.0912124760427605,603626
3627,6,0.0912124760427605,603627
3628,6,0.0904728402793141,603628
3629,6,0.0619953267153376,603629
3630,6,0.0946338029426158,603630
3631,6,0.0498865813246432,603631
3632,6,0.0601304980864107,603632
3633,6,0.087757313574918,603633
3634,6,0.087757313574918,603634
3638,6,0.0847670326652649,603638
3635,6,0.0924047124532457,603635
3636,6,0.0924047124532457,603636
3637,6,0.0713344190359445,603637
3639,6,0.0607363789040209,603639
3640,6,0.0668154670021394,603640
3652,6,0.087149646308057993,603652
3641,6,0.111936331665994,603641
3642,6,0.0580613863978269,603642
3650,6,0.0949096870804746,603650
3643,6,0.065027124904574,603643
3649,6,0.0895123694257445,603649
3644,6,0.0531785955977155,603644
3648,6,0.0601760328209593,603648
3645,6,0.064348002934439,603645
3647,6,0.0555040798985374,603647
3646,6,0.101797091149186,603646
3651,6,0.0600571535321029,603651
3653,6,0.0542000720100362,603653
3654,6,0.0558683330982061,603654
3655,6,0.0421977117056146,603655
3656,6,0.0946309000009408,603656
3657,6,0.0780294962569218,603657
3663,6,0.0615807158804951,603663
3664,6,0.0416786764699245,603664
3665,6,0.0439813944827619,603665
3693,6,0.0505892572034927,603693
3694,6,0.0695524817792044,603694
3695,6,0.0743749279637053,603695
3666,6,0.0468565263839027,603666
3667,6,0.0877400380220628,603667
3691,6,0.0611084709752619,603691
3668,6,0.102583291221668,603668
3690,6,0.0615213251052048,603690
3669,6,0.106010698414442,603669
3689,6,0.062951368613975,603689
3670,6,0.127816638680583,603670
3671,6,0.118057390883955,603671
3672,6,0.109352341303945,603672
3673,6,0.110975376216973,603673
3674,6,0.0785046415749004,603674
3675,6,0.0556851299968323,603675
3679,6,0.0658835924624571,603679
3676,6,0.120611252182415,603676
3677,6,0.0558206260913343,603677
3678,6,0.0582977092375038,603678
3680,6,0.0924065728215709,603680
3681,6,0.0596994458410282,603681
3682,6,0.0786304923111032,603682
3683,6,0.0930798684996219,603683
3687,6,0.0891471336448652,603687
3684,6,0.0837170639728,603684
3686,6,0.0977570220375744,603686
3685,6,0.110913152227261,603685
3688,6,0.0611084709752619,603688
3692,6,0.062951368613975,603692
3696,6,0.0653896696011056,603696
3702,6,0.0851544983336143,603702
3703,6,0.0851544983336143,603703
3947,6,0.0768721584110706,603947
3709,6,0.0858428573706688,603709
3710,6,0.0827175015851245,603710
3724,6,0.0740874941889722,603724
3725,6,0.0740874941889722,603725
3711,6,0.0757363745163026,603711
3712,6,0.0758655050631488,603712
3713,6,0.0729548979582261,603713
3718,6,0.0729548979582261,603718
3717,6,0.0645828953143341,603717
3714,6,0.0819996504789126,603714
3716,6,0.0774466205320593,603716
3715,6,0.100772211757546,603715
3719,6,0.0742881036326357,603719
3720,6,0.0708958260775966,603720
3721,6,0.0542825189149509,603721
3722,6,0.0630316924560521,603722
3723,6,0.0705415488342586,603723
3734,6,0.0592163145112399,603734
3735,6,0.0784449187668159,603735
3762,6,0.0709592566406346,603762
3775,6,0.0622638838469487,603775
3776,6,0.076033679514119,603776
3804,6,0.0583696998591491,603804
3777,6,0.0668764777799792,603777
3796,6,0.0756414545990155,603796
3803,6,0.0751659094227879,603803
3797,6,0.088777306921783,603797
3800,6,0.0903790986046538,603800
3801,6,0.0876025226348775,603801
3802,6,0.084484426496391,603802
3798,6,0.088126935240635,603798
3799,6,0.0774457323748342,603799
3778,6,0.0624642833188456,603778
3779,6,0.0624642833188456,603779
3795,6,0.0720161922807523,603795
3780,6,0.0627681660080625,603780
3794,6,0.0765942619066617,603794
3781,6,0.0607965476074403,603781
3792,6,0.075236847087473,603792
3793,6,0.075236847087473,603793
3782,6,0.0606528065893672,603782
3791,6,0.0851765432170579,603791
3783,6,0.0648646044657594,603783
3784,6,0.0727286798546989,603784
3785,6,0.0779412168380444,603785
3786,6,0.0734147506619098,603786
3787,6,0.0928646896592631,603787
3788,6,0.0696929676905596,603788
3789,6,0.0608064516529743,603789
3790,6,0.0696359071767081,603790
3806,6,0.0706451342329399,603806
3520,6,0.0608424995416774,603520
3807,6,0.0608424995416774,603807
3815,6,0.0749699035738425,603815
3808,6,0.0774928042592706,603808
3814,6,0.0783924917577584,603814
3809,6,0.0629714339750567,603809
3813,6,0.0778913148087102,603813
3810,6,0.0900115443789606,603810
3812,6,0.0720995149966156,603812
3811,6,0.0803987169382639,603811
3816,6,0.140891250927174,603816
3817,6,0.114096645824072,603817
3821,6,0.0654126273586859,603821
3823,6,0.0715379371115075,603823
3834,6,0.0637983811141091,603834
3824,6,0.0586207369519892,603824
3833,6,0.157401082737938,603833
3825,6,0.0627867256227851,603825
3826,6,0.0673346616507253,603826
3827,6,0.0758340488983399,603827
3832,6,0.0686127220230729,603832
3828,6,0.0816863781350935,603828
3829,6,0.104614181609837,603829
3831,6,0.0863309661429847,603831
3830,6,0.0998855901213759,603830
3869,6,0.111147177160939,603869
