"WP4","campaign","dr_ss","pu"
3947,4,0.530762941,1
3507,5,0.004417472,1
3508,5,0.001306444,1
3509,5,0.000648,1
3510,5,0.00039,1
3511,5,0.000421,1
3512,5,0.000638,1
3513,5,0.006852424,1
3514,5,0.012406564,1
3515,5,0.004131237,1
3516,5,0.037415749,1
3517,5,0.111390876,1
3518,5,0.099914997,1
3519,5,0.01163979,1
3520,5,0.012216974,1
3521,5,0.131214007,1
3522,5,0.154258666,1
3523,5,0.056296985,1
3524,5,0.222080529,1
3525,5,0.111883473,1
3526,5,0.152166392,1
3527,5,0.245336334,1
3528,5,0.188029794,1
3529,5,0.204512959,1
3530,5,0.155538224,1
3531,5,0.15531321,1
3532,5,0.140022321,1
3533,5,0.135429736,1
3534,5,0.195542045,1
3535,5,0.161455634,1
3536,5,0.254359306,1
3537,5,0.406098566,1
3538,5,0.530762941,1
3539,5,0.461288224,1
3540,5,0.128107883,1
3541,5,0.562936672,1
3542,5,0.321541771,1
3543,5,0.495311553,1
3544,5,0.412631387,1
3545,5,0.094390167,1
3546,5,0.034516496,1
3547,5,0.010887956,1
3548,5,0.028607428,1
3549,5,0.007699343,1
3550,5,0.058414744,1
3551,5,0.096871489,1
3552,5,0.198195238,1
3553,5,0.081544822,1
3554,5,0.017948045,1
3555,5,0.00979339,1
3556,5,0,1
3557,5,0.003106424,1
3558,5,0.013773377,1
3559,5,0.028999421,1
3560,5,0.033242633,1
3561,5,0.112619619,1
3562,5,0.036916445,1
3563,5,0,1
3564,5,0.035278065,1
3565,5,0.102926562,1
3566,5,0.292893796,1
3567,5,0.1272754,1
3568,5,0.319250239,1
3569,5,0.178180435,1
3570,5,0.140920774,1
3571,5,0.071509308,1
3572,5,0.107908388,1
3573,5,0.140818656,1
3574,5,0.055215047,1
3575,5,0.055277623,1
3576,5,0.012394923,1
3577,5,0.025598688,1
3578,5,0.028738081,1
3579,5,0.025887352,1
3580,5,0.107581915,1
3581,5,0.074733457,1
3582,5,0.035777103,1
3583,5,0.018477152,1
3584,5,0.078408923,1
3585,5,0.147183831,1
3586,5,0.018431684,1
3587,5,0.005434463,1
3588,5,0.060133667,1
3589,5,0.1465417,1
3590,5,0.124218033,1
3592,5,0.156491156,1
3593,5,0.010275591,1
3594,5,0.095704401,1
3595,5,0.076202261,1
3596,5,0.013036808,1
3597,5,0.027449044,1
3598,5,0.027033021,1
3599,5,0.01481224,1
3600,5,0.026288293,1
3601,5,0.052330328,1
3602,5,0.023402863,1
3603,5,0.008188889,1
3604,5,0.052292284,1
3605,5,0.024352365,1
3606,5,0.099357038,1
3607,5,0.088570191,1
3608,5,0.132438751,1
3609,5,0.067165541,1
3610,5,0.055994461,1
3611,5,0.031297959,1
3612,5,0.041714758,1
3613,5,0.024116576,1
3614,5,0.055830277,1
3615,5,0.139751136,1
3616,5,0.094566829,1
3617,5,0.073511985,1
3618,5,0.103828419,1
3619,5,0.053336262,1
3620,5,0.071954747,1
3621,5,0.100073107,1
3622,5,0.050550716,1
3623,5,0.054362106,1
3624,5,0.077429246,1
3625,5,0.038067036,1
3626,5,0.155930003,1
3627,5,0.156314209,1
3628,5,0.098665551,1
3629,5,0.012701576,1
3630,5,0.107405624,1
3631,5,0.107504346,1
3632,5,0.086796655,1
3633,5,0.007678699,1
3634,5,0.093774773,1
3635,5,0.06085396,1
3636,5,0.014975086,1
3637,5,0.075028289,1
3638,5,0.011491809,1
3639,5,0.0817712,1
3640,5,0.014726728,1
3641,5,0.121685626,1
3642,5,0.3538903,1
3643,5,0.023306623,1
3644,5,0.094886147,1
3645,5,0.066910225,1
3646,5,0.020946057,1
3647,5,0.013497968,1
3648,5,0.082950155,1
3649,5,0.081179045,1
3650,5,0.23563793,1
3651,5,0.046153892,1
3652,5,0.209788533,1
3653,5,0.018095841,1
3654,5,0.195893162,1
3655,5,0.119727319,1
3656,5,0.142338869,1
3657,5,0.170420429,1
3658,5,0.276945143,1
3659,5,0.127091869,1
3660,5,0.1050455,1
3661,5,0.05794608,1
3662,5,1,1
3663,5,0.435758434,1
3664,5,0.14829755,1
3665,5,0.134876478,1
3666,5,0.126518639,1
3667,5,0.164943235,1
3668,5,0.050458557,1
3669,5,0.093774373,1
3670,5,0.141941816,1
3671,5,0.09897293,1
3672,5,0.010493209,1
3673,5,0,1
3674,5,0.10292867,1
3675,5,0.112454898,1
3676,5,0.060428981,1
3677,5,0.05545575,1
3678,5,0.067673609,1
3679,5,0.15444062,1
3680,5,0.163073108,1
3681,5,0.127991223,1
3682,5,0.060704438,1
3683,5,0.012792909,1
3684,5,0,1
3685,5,0.036033955,1
3686,5,0.028403268,1
3687,5,0.166596346,1
3688,5,0.202397165,1
3689,5,0.114172934,1
3690,5,0.098417094,1
3691,5,0.157248855,1
3692,5,0.091619762,1
3693,5,0.155215347,1
3694,5,0.129946765,1
3695,5,0.07815845,1
3696,5,0.088785642,1
3697,5,0.467101863,1
3698,5,0.448965265,1
3699,5,0.227228103,1
3700,5,0.12920608,1
3701,5,0.367244904,1
3702,5,0.38827416,1
3703,5,0.196817573,1
3704,5,0.16685621,1
3705,5,0.4930316,1
3706,5,0.285414888,1
3707,5,0.455148541,1
3708,5,0.363265954,1
3709,5,0.120086083,1
3710,5,0.229234431,1
3711,5,0.154693336,1
3712,5,0.233003673,1
3713,5,0.029569128,1
3714,5,0.230679618,1
3715,5,0.274865055,1
3716,5,0.125861889,1
3717,5,0.067830749,1
3718,5,0.156433044,1
3719,5,0.154160553,1
3720,5,0.002544247,1
3721,5,0.147508822,1
3722,5,0.127637076,1
3723,5,0.067967507,1
3724,5,0.27793483,1
3725,5,0.193163218,1
3727,5,0.102160253,1
3728,5,0.167597193,1
3729,5,0.128470655,1
3730,5,0.174437952,1
3731,5,0.281853008,1
3733,5,0.134628128,1
3734,5,0.10087774,1
3735,5,0.227732866,1
3736,5,0.127452127,1
3737,5,0.333894642,1
3738,5,0.25270973,1
3739,5,0.27589583,1
3740,5,0.621333729,1
3741,5,0.464215526,1
3742,5,0.29079125,1
3743,5,0.373897845,1
3744,5,0.336929494,1
3745,5,0.275761418,1
3746,5,0.309459383,1
3747,5,0.248482204,1
3748,5,0.178742925,1
3749,5,0.275911357,1
3750,5,0.089090189,1
3751,5,0.247303556,1
3752,5,0.241442685,1
3753,5,0.46471145,1
3754,5,0.076448673,1
3755,5,0.022500533,1
3756,5,0.043840823,1
3757,5,0.07227354,1
3758,5,0.159778002,1
3759,5,0.06872781,1
3760,5,0.048851477,1
3761,5,0.24489402,1
3762,5,0.15447747,1
3763,5,0.133706268,1
3764,5,0.157604908,1
3765,5,0.125332701,1
3766,5,0.192848947,1
3767,5,0.16570836,1
3768,5,0.199794179,1
3769,5,0.240427607,1
3770,5,0.165139316,1
3771,5,0.208026853,1
3772,5,0.16669211,1
3773,5,0.127531779,1
3775,5,0.120144841,1
3776,5,0.160611171,1
3777,5,0.229217913,1
3778,5,0.219794277,1
3779,5,0.13400991,1
3780,5,0.103537709,1
3781,5,0.034967969,1
3782,5,0.047031025,1
3783,5,0.193117353,1
3784,5,0.201122137,1
3785,5,0.16580964,1
3786,5,0.308191029,1
3787,5,0.140948656,1
3788,5,0.236898027,1
3789,5,0.112393018,1
3790,5,0.205176248,1
3791,5,0.086958133,1
3792,5,0.190735716,1
3793,5,0.240820585,1
3794,5,0.296832531,1
3795,5,0.062409693,1
3796,5,0.131789014,1
3797,5,0.137357177,1
3798,5,0.157508964,1
3799,5,0.16104029,1
3800,5,0.061634326,1
3801,5,0.143876629,1
3802,5,0.164978268,1
3803,5,0.069922891,1
3804,5,0.174847321,1
3805,5,0.161834023,1
3806,5,0.103231192,1
3807,5,0.144926442,1
3808,5,0.134125221,1
3809,5,0.113204683,1
3810,5,0.085367348,1
3811,5,0.184725776,1
3812,5,0.061972752,1
3813,5,0.10631494,1
3814,5,0.163219061,1
3815,5,0.051653833,1
3816,5,0.109405475,1
3817,5,0.116240804,1
3818,5,0.119615347,1
3819,5,0.016055468,1
3820,5,0.13986399,1
3821,5,0.037948088,1
3822,5,0.000165,1
3823,5,0.014071706,1
3824,5,0.028689282,1
3825,5,0.024753492,1
3826,5,0.090917558,1
3827,5,0.11690598,1
3828,5,0.224778913,1
3829,5,0.174570871,1
3830,5,0.10204795,1
3831,5,0.044679856,1
3832,5,0.109017428,1
3833,5,0.015661064,1
3834,5,0.050134278,1
3835,5,2.36e-05,1
3836,5,0.000105,1
3837,5,0.000191,1
3838,5,0.004772743,1
3839,5,0.00281797,1
3840,5,0.001266526,1
3841,5,0.001298716,1
3842,5,0.00102934,1
3843,5,0.00395808,1
3844,5,0.001513207,1
3845,5,0.000565,1
3846,5,0.000432,1
3847,5,0.007231695,1
3848,5,0.039364903,1
3849,5,0.031454723,1
3850,5,0.093473658,1
3851,5,0.126299755,1
3852,5,0.126539572,1
3853,5,0.034957377,1
3854,5,0.001130337,1
3855,5,0.002259052,1
3856,5,0.000772,1
3857,5,0.001715446,1
3858,5,0.001404743,1
3859,5,5.86e-05,1
3860,5,0.000127,1
3861,5,0.000119,1
3862,5,0.003084294,1
3863,5,5.79e-05,1
3864,5,0.000228,1
3865,5,0.000504,1
3866,5,0.00063,1
3867,5,0.003583438,1
3868,5,0.000825,1
3869,5,0.001237631,1
3870,5,0.002099313,1
3871,5,0.001440543,1
3872,5,0.000379,1
3873,5,0.002615795,1
3874,5,0.001095205,1
3875,5,0.000627,1
3876,5,0.000422,1
3877,5,2.64e-05,1
3878,5,0.001423189,1
3879,5,0.000762,1
3880,5,0.002203,1
3947,5,0.530762941,1
3507,6,0.004417472,1
3508,6,0.001306444,1
3509,6,0.000648,1
3510,6,0.00039,1
3511,6,0.000421,1
3512,6,0.000638,1
3513,6,0.006852424,1
3514,6,0.012406564,1
3515,6,0.004131237,1
3516,6,0.037415749,1
3517,6,0.111390876,1
3518,6,0.099914997,1
3519,6,0.01163979,1
3520,6,0.012216974,1
3521,6,0.131214007,1
3522,6,0.154258666,1
3523,6,0.056296985,1
3524,6,0.222080529,1
3525,6,0.111883473,1
3526,6,0.152166392,1
3527,6,0.245336334,1
3528,6,0.188029794,1
3529,6,0.204512959,1
3530,6,0.155538224,1
3531,6,0.15531321,1
3532,6,0.140022321,1
3533,6,0.135429736,1
3534,6,0.195542045,1
3535,6,0.161455634,1
3536,6,0.254359306,1
3537,6,0.406098566,1
3538,6,0.530762941,1
3539,6,0.461288224,1
3540,6,0.128107883,1
3541,6,0.562936672,1
3542,6,0.321541771,1
3543,6,0.495311553,1
3544,6,0.412631387,1
3545,6,0.094390167,1
3546,6,0.034516496,1
3547,6,0.010887956,1
3548,6,0.028607428,1
3549,6,0.007699343,1
3550,6,0.058414744,1
3551,6,0.096871489,1
3552,6,0.198195238,1
3553,6,0.081544822,1
3554,6,0.017948045,1
3555,6,0.00979339,1
3556,6,0,1
3557,6,0.003106424,1
3558,6,0.013773377,1
3559,6,0.028999421,1
3560,6,0.033242633,1
3561,6,0.112619619,1
3562,6,0.036916445,1
3563,6,0,1
3564,6,0.035278065,1
3565,6,0.102926562,1
3566,6,0.292893796,1
3567,6,0.1272754,1
3568,6,0.319250239,1
3569,6,0.178180435,1
3570,6,0.140920774,1
3571,6,0.071509308,1
3572,6,0.107908388,1
3573,6,0.140818656,1
3574,6,0.055215047,1
3575,6,0.055277623,1
3576,6,0.012394923,1
3577,6,0.025598688,1
3578,6,0.028738081,1
3579,6,0.025887352,1
3580,6,0.107581915,1
3581,6,0.074733457,1
3582,6,0.035777103,1
3583,6,0.018477152,1
3584,6,0.078408923,1
3585,6,0.147183831,1
3586,6,0.018431684,1
3587,6,0.005434463,1
3588,6,0.060133667,1
3589,6,0.1465417,1
3590,6,0.124218033,1
3592,6,0.156491156,1
3593,6,0.010275591,1
3594,6,0.095704401,1
3595,6,0.076202261,1
3596,6,0.013036808,1
3597,6,0.027449044,1
3598,6,0.027033021,1
3599,6,0.01481224,1
3600,6,0.026288293,1
3601,6,0.052330328,1
3602,6,0.023402863,1
3603,6,0.008188889,1
3604,6,0.052292284,1
3605,6,0.024352365,1
3606,6,0.099357038,1
3607,6,0.088570191,1
3608,6,0.132438751,1
3609,6,0.067165541,1
3610,6,0.055994461,1
3611,6,0.031297959,1
3612,6,0.041714758,1
3613,6,0.024116576,1
3614,6,0.055830277,1
3615,6,0.139751136,1
3616,6,0.094566829,1
3617,6,0.073511985,1
3618,6,0.103828419,1
3619,6,0.053336262,1
3620,6,0.071954747,1
3621,6,0.100073107,1
3622,6,0.050550716,1
3623,6,0.054362106,1
3624,6,0.077429246,1
3625,6,0.038067036,1
3626,6,0.155930003,1
3627,6,0.156314209,1
3628,6,0.098665551,1
3629,6,0.012701576,1
3630,6,0.107405624,1
3631,6,0.107504346,1
3632,6,0.086796655,1
3633,6,0.007678699,1
3634,6,0.093774773,1
3635,6,0.06085396,1
3636,6,0.014975086,1
3637,6,0.075028289,1
3638,6,0.011491809,1
3639,6,0.0817712,1
3640,6,0.014726728,1
3641,6,0.121685626,1
3642,6,0.3538903,1
3643,6,0.023306623,1
3644,6,0.094886147,1
3645,6,0.066910225,1
3646,6,0.020946057,1
3647,6,0.013497968,1
3648,6,0.082950155,1
3649,6,0.081179045,1
3650,6,0.23563793,1
3651,6,0.046153892,1
3652,6,0.209788533,1
3653,6,0.018095841,1
3654,6,0.195893162,1
3655,6,0.119727319,1
3656,6,0.142338869,1
3657,6,0.170420429,1
3658,6,0.276945143,1
3659,6,0.127091869,1
3660,6,0.1050455,1
3661,6,0.05794608,1
3662,6,1,1
3663,6,0.435758434,1
3664,6,0.14829755,1
3665,6,0.134876478,1
3666,6,0.126518639,1
3667,6,0.164943235,1
3668,6,0.050458557,1
3669,6,0.093774373,1
3670,6,0.141941816,1
3671,6,0.09897293,1
3672,6,0.010493209,1
3673,6,0,1
3674,6,0.10292867,1
3675,6,0.112454898,1
3676,6,0.060428981,1
3677,6,0.05545575,1
3678,6,0.067673609,1
3679,6,0.15444062,1
3680,6,0.163073108,1
3681,6,0.127991223,1
3682,6,0.060704438,1
3683,6,0.012792909,1
3684,6,0,1
3685,6,0.036033955,1
3686,6,0.028403268,1
3687,6,0.166596346,1
3688,6,0.202397165,1
3689,6,0.114172934,1
3690,6,0.098417094,1
3691,6,0.157248855,1
3692,6,0.091619762,1
3693,6,0.155215347,1
3694,6,0.129946765,1
3695,6,0.07815845,1
3696,6,0.088785642,1
3697,6,0.467101863,1
3698,6,0.448965265,1
3699,6,0.227228103,1
3700,6,0.12920608,1
3701,6,0.367244904,1
3702,6,0.38827416,1
3703,6,0.196817573,1
3704,6,0.16685621,1
3705,6,0.4930316,1
3706,6,0.285414888,1
3707,6,0.455148541,1
3708,6,0.363265954,1
3709,6,0.120086083,1
3710,6,0.229234431,1
3711,6,0.154693336,1
3712,6,0.233003673,1
3713,6,0.029569128,1
3714,6,0.230679618,1
3715,6,0.274865055,1
3716,6,0.125861889,1
3717,6,0.067830749,1
3718,6,0.156433044,1
3719,6,0.154160553,1
3720,6,0.002544247,1
3721,6,0.147508822,1
3722,6,0.127637076,1
3723,6,0.067967507,1
3724,6,0.27793483,1
3725,6,0.193163218,1
3727,6,0.102160253,1
3728,6,0.167597193,1
3729,6,0.128470655,1
3730,6,0.174437952,1
3731,6,0.281853008,1
3733,6,0.134628128,1
3734,6,0.10087774,1
3735,6,0.227732866,1
3736,6,0.127452127,1
3737,6,0.333894642,1
3738,6,0.25270973,1
3739,6,0.27589583,1
3740,6,0.621333729,1
3741,6,0.464215526,1
3742,6,0.29079125,1
3743,6,0.373897845,1
3744,6,0.336929494,1
3745,6,0.275761418,1
3746,6,0.309459383,1
3747,6,0.248482204,1
3748,6,0.178742925,1
3749,6,0.275911357,1
3750,6,0.089090189,1
3751,6,0.247303556,1
3752,6,0.241442685,1
3753,6,0.46471145,1
3754,6,0.076448673,1
3755,6,0.022500533,1
3756,6,0.043840823,1
3757,6,0.07227354,1
3758,6,0.159778002,1
3759,6,0.06872781,1
3760,6,0.048851477,1
3761,6,0.24489402,1
3762,6,0.15447747,1
3763,6,0.133706268,1
3764,6,0.157604908,1
3765,6,0.125332701,1
3766,6,0.192848947,1
3767,6,0.16570836,1
3768,6,0.199794179,1
3769,6,0.240427607,1
3770,6,0.165139316,1
3771,6,0.208026853,1
3772,6,0.16669211,1
3773,6,0.127531779,1
3775,6,0.120144841,1
3776,6,0.160611171,1
3777,6,0.229217913,1
3778,6,0.219794277,1
3779,6,0.13400991,1
3780,6,0.103537709,1
3781,6,0.034967969,1
3782,6,0.047031025,1
3783,6,0.193117353,1
3784,6,0.201122137,1
3785,6,0.16580964,1
3786,6,0.308191029,1
3787,6,0.140948656,1
3788,6,0.236898027,1
3789,6,0.112393018,1
3790,6,0.205176248,1
3791,6,0.086958133,1
3792,6,0.190735716,1
3793,6,0.240820585,1
3794,6,0.296832531,1
3795,6,0.062409693,1
3796,6,0.131789014,1
3797,6,0.137357177,1
3798,6,0.157508964,1
3799,6,0.16104029,1
3800,6,0.061634326,1
3801,6,0.143876629,1
3802,6,0.164978268,1
3803,6,0.069922891,1
3804,6,0.174847321,1
3805,6,0.161834023,1
3806,6,0.103231192,1
3807,6,0.144926442,1
3808,6,0.134125221,1
3809,6,0.113204683,1
3810,6,0.085367348,1
3811,6,0.184725776,1
3812,6,0.061972752,1
3813,6,0.10631494,1
3814,6,0.163219061,1
3815,6,0.051653833,1
3816,6,0.109405475,1
3817,6,0.116240804,1
3818,6,0.119615347,1
3819,6,0.016055468,1
3820,6,0.13986399,1
3821,6,0.037948088,1
3822,6,0.000165,1
3823,6,0.014071706,1
3824,6,0.028689282,1
3825,6,0.024753492,1
3826,6,0.090917558,1
3827,6,0.11690598,1
3828,6,0.224778913,1
3829,6,0.174570871,1
3830,6,0.10204795,1
3831,6,0.044679856,1
3832,6,0.109017428,1
3833,6,0.015661064,1
3834,6,0.050134278,1
3835,6,2.36e-05,1
3836,6,0.000105,1
3837,6,0.000191,1
3838,6,0.004772743,1
3839,6,0.00281797,1
3840,6,0.001266526,1
3841,6,0.001298716,1
3842,6,0.00102934,1
3843,6,0.00395808,1
3844,6,0.001513207,1
3845,6,0.000565,1
3846,6,0.000432,1
3847,6,0.007231695,1
3848,6,0.039364903,1
3849,6,0.031454723,1
3850,6,0.093473658,1
3851,6,0.126299755,1
3852,6,0.126539572,1
3853,6,0.034957377,1
3854,6,0.001130337,1
3855,6,0.002259052,1
3856,6,0.000772,1
3857,6,0.001715446,1
3858,6,0.001404743,1
3859,6,5.86e-05,1
3860,6,0.000127,1
3861,6,0.000119,1
3862,6,0.003084294,1
3863,6,5.79e-05,1
3864,6,0.000228,1
3865,6,0.000504,1
3866,6,0.00063,1
3867,6,0.003583438,1
3868,6,0.000825,1
3869,6,0.001237631,1
3870,6,0.002099313,1
3871,6,0.001440543,1
3872,6,0.000379,1
3873,6,0.002615795,1
3874,6,0.001095205,1
3875,6,0.000627,1
3876,6,0.000422,1
3877,6,2.64e-05,1
3878,6,0.001423189,1
3879,6,0.000762,1
3880,6,0.002203,1
3947,6,0.530762941,1
